DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,1999-Q3,2055340.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,1999-Q4,2078446.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2000-Q1,2105324.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2000-Q2,2123855.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2000-Q3,2136477.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2000-Q4,2149544.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2001-Q1,2171590.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2001-Q2,2173472.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2001-Q3,2176320.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2001-Q4,2176341.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2002-Q1,2180445.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2002-Q2,2192190.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2002-Q3,2200960.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2002-Q4,2205002.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2003-Q1,2199508.5,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2003-Q2,2200422.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2003-Q3,2214035.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2003-Q4,2228921.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2004-Q1,2240540.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2004-Q2,2253851.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2004-Q3,2259546.7,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2004-Q4,2268883.3,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2005-Q1,2273522.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2005-Q2,2288004.8,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2005-Q3,2306355.4,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2005-Q4,2320674.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2006-Q1,2340753.6,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2006-Q2,2368320.0,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2006-Q3,2382718.1,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2006-Q4,2409923.2,
ESTAT:NAMQ_10_GDP(1.0),19/07/24 11:00:00,Q,CLV10_MEUR,SCA,B1GQ,EA20,2007-Q1,2425369.2,
